player,board1,board2,action
1,2693293228290,1702453615140,4
2,2693293228306,1702453615140,0
1,2693293228306,1702453615268,0
2,2693293228307,1702453615268,6
1,2693293228307,1702587832996,6
2,274877906944,0,3
2,309237645312,2147483648,5
1,309237645312,1101659111424,3
2,309254422528,1101659111424,3
1,859010236416,1170378719232,5
2,867600171008,1170378719232,5
1,867600171008,1170445828096,5
1,867600695296,1174740795392,3
2,867600700416,1175009230848,1
1,867600700416,1175546101760,1
2,867604894720,1175546101760,1
1,867604894720,1175546134528,3
2,867604894728,1175546134528,0
1,867604894728,1175548231680,0
2,867604911112,1175548231680,4
2,867604911368,1175581786112,5
1,867604911368,1175581786144,4
2,867605173512,1175581786144,4
1,867605173512,1175581788192,6
2,3066628429064,1175581788192,1
1,3066628429064,1175581788194,6
2,3083808298248,1175581788194,4
1,3083808298248,1175581788210,0
1,3083808298376,1175581788211,6
2,3083942516104,1175581788211,6
1,3083942516104,1175582836787,6
2,3083942524296,1175582836787,6
1,3083942524296,1175582836851,2
2,3221381477768,1175582836851,2
2,416611827712,551903297536,3
1,416611827712,551920074752,3
2,416611958784,551920074752,4
1,416611958784,551953629184,4
2,416612220928,551953629184,1
2,417685962752,620673105920,2
1,417685962752,620681494528,4
2,417685964800,620681494528,1
1,1517197592592,2820241686528,6
2,1534377461776,2820241686528,1
1,3917010173952,289910292480,6
2,3934190043136,289910292480,3
1,3934190043136,289927069696,3
1,3934190174208,427366023168,2
2,3935263916032,427366023168,4
1,3935263916032,427399577600,4
1,3935264178176,427399579648,1
2,3935801049088,427399579648,2
1,3970160787456,427408033792,0
1,3970429222912,427408034816,0
2,3970431320064,427408034816,1
1,0,0,3
2,274877906944,0,3
1,274877906944,2147483648,3
2,274894684160,2147483648,3
1,274894684160,2147614720,6
2,2542637417472,36775788544,4
1,2542637417472,586531602432,1
2,2543174288384,586531602432,1
1,2543174288384,586535796736,1
2,2543174321152,586535796736,4
1,2543174321152,590830764032,6
1,2560354190336,590864318464,4
2,2560354452480,590864318464,6
1,2560354452480,590998536192,0
1,2560356549632,1690510163968,5
2,2568946484224,1690510163968,5
1,2568946484224,1690577272832,5
2,2568947008512,1690577272832,3
2,2568947008768,1690577272840,0
1,2568947008768,1690577289224,4
2,2568947010816,1690577289224,5
2,2568947010832,1690577293320,0
1,2568947010832,1690577293448,1
2,2568947010834,1690577293448,6
1,2568947010834,1690578342024,0
2,2568947010835,1690578342024,2
2,2568955399475,1829091037320,2
1,2568955399475,1829091102856,2
2,2478464565248,584149106688,3
1,2478464565248,586296590336,3
2,2478481342464,586296590336,4
1,2478481342464,586296852480,3
2,2478481473536,586296852480,3
1,2478481473536,586296853504,6
2,2495661342720,586296853504,4
1,2495661342720,586296855552,4
2,2495661342736,586296855552,5
1,2495661342736,1685808483328,0
1,2495663439888,1694398417920,0
2,2495663456272,1694398417920,0
1,2495663456272,1694398418048,5
2,2495730565136,1694398418048,5
1,2495730565136,1694398942336,2
2,2633169518608,1694398942336,3
1,2633169518608,1694398942344,6
2,2633303736336,1694398942344,6
1,2633303736336,1694399990920,6
1,2633303744528,1695473732744,2
2,2633312133136,1695473732744,5
1,2633312133200,1764193213576,0
2,2633312133201,1764193213576,5
1,2633312133201,1764193213608,1
2,2633849004113,1764193213608,1
1,2633849004113,1764197407912,1
2,2633849036881,1764197407912,2
1,2633849036881,1764197473448,2
1,1687922147328,2405718556672,4
2,1687955701760,2405718556672,4
1,1687955701760,2405718818816,2
2,1689029443584,2405718818816,2
1,1689029443584,2405727207424,2
2,1689029509120,2405727207424,1
2,1689029541888,2405731401728,5
1,1963907448832,2414321338368,5
1,1963974557696,2414321338624,5
2,1963975081984,2414321338624,0
1,1963975081984,2414589774080,0
2,1963977179136,2414589774080,0
1,1963977179136,2414589790464,6
2,1981157048448,2414589790976,2
1,1981157048448,2414589790980,6
1,1981291266176,2414589790982,6
1,68723671040,2199560126464,3
2,1443113205760,2233919864832,3
1,1443113205760,2236067348480,4
2,1992869019648,2236067348480,2
1,1992869019648,2373506301952,2
2,1993942761472,2373506301952,2
1,1993942761472,2373514690560,2
1,1993942827008,2373514691072,4
2,1998237794304,2373514691072,3
1,1998237794304,2373531468288,3
2,1998237925376,2373531468288,3
1,1998237925376,2373531469312,1
1,1998237958144,2373799904768,6
2,2015417827328,2373799904768,1
2,2015419924480,2373799905024,0
1,2015419924480,2373799921408,0
1,2015419924608,2373799921412,3
2,2015419924616,2373799921412,0
1,2015419924616,2373799921413,4
1,2015587696776,2382389856007,4
2,3951382495232,418222473216,3
1,549789368320,38654705664,3
2,824667275264,38654705664,2
1,824667275264,176093659136,2
2,825741017088,176093659136,2
1,825741017088,176102047744,4
2,825741279232,176102047744,2
2,896608239616,176370548736,3
2,1996119867392,176387325952,6
1,1996119867392,2375410581504,4
1,1996119869440,2375947452416,4
2,164886478848,3401614622720,2
1,164886478848,3401623011328,4
2,714642292736,3401623011328,4
1,714642292736,3405917978624,0
1,714910728192,3405951533056,4
2,714910990336,3405951533056,5
1,714910990336,3405951537152,1
2,714915184640,3405951537152,1
2,715049402368,3405951569920,2
2,715050450944,3405951635456,6
1,715050450944,3405951643648,0
2,715052548096,3405951643648,2
2,715052548352,3405951644160,2
1,0,0,3
1,274877906944,68719476736,3
1,277025390592,206158430208,2
2,278099132416,206158430208,1
1,278099132416,206695301120,3
1,278115909632,206703689728,3
1,0,0,3
2,274877906944,0,3
2,274894684160,2147483648,3
1,274894684160,2147614720,0
2,309254422528,2147614720,1
1,309254422528,70867091456,1
2,309791293440,70867091456,4
1,309795487744,620622906368,1
2,309795520512,620622906368,1
1,309795520512,620622906624,2
1,2646257729536,620891342082,4
2,2650552696832,620891342082,5
1,2650552696832,1720402969858,0
2,2650554793984,1720402969858,0
1,2650554793984,1720402986242,3
2,2650554793992,1720402986242,0
2,2650689011721,1737582855554,4
1,2650689011721,1737616409986,4
2,2650689273865,1737616409986,6
1,2650689273865,1737617458562,6
1,2650689282057,1737617460610,6
2,2650689282121,1737617460610,2
1,2650689282121,1738691202434,2
1,3882650435584,481304772608,4
2,3886945402880,481304772608,5
1,3886945402880,489894707200,1
2,3887482273792,489894707200,3
1,3887482273792,492042190848,4
2,3887515828224,492042190848,4
1,3887515828224,492042452992,3
2,3887532605440,492042452992,0
1,3887532605440,492044550144,2
1,3888606347264,492044681216,1
2,3888610541568,492044681216,0
1,3888610541568,492044697600,2
1,1133871366144,275146342400,3
2,1136018849792,275146342400,3
1,1136018849792,275163119616,3
1,1136018980864,343882596352,5
2,1144608915456,343882596352,5
1,1144608915456,343949705216,2
2,1282047868928,343949705216,5
1,1282047868928,343950229504,6
2,3481071124480,343950229504,5
2,4030826938368,343950233600,5
2,240522362880,825170591744,3
1,240522362880,827318075392,2
2,241596104704,827318075392,3
1,241596104704,827334852608,3
2,241596235776,827334852608,1
1,241596235776,827334885376,2
1,241604624384,827334885632,2
1,171798691840,69793218560,2
2,171807080448,69793218560,4
1,171807080448,619549032448,1
1,2371367206912,619817533440,1
2,2371371401216,619817533440,4
1,2371371401216,624112500736,4
2,2371404955648,624112500736,1
2,2388584824832,624112533504,6
1,2388584824832,624246751232,6
2,2388585873408,624246751232,4
1,2388585873408,624247013376,0
1,2388587970560,899124920320,0
2,2388587986944,899124920320,0
1,2388587986944,899124920448,0
2,2388587986945,899124920448,5
2,2390735470593,1998636548224,3
2,591363309568,1580552159232,2
2,591371698176,1581625901056,1
1,591371698176,1581625933824,5
1,599961632768,1581659488256,4
2,599961894912,1581659488256,5
1,599961894912,1581726597120,4
2,599961896960,1581726597120,1
1,599961896960,1581726597376,1
2,599961896962,1581726597376,0
2,599978674178,1581728694528,0
2,2220498354176,584149106688,6
1,2220498354176,584283324416,3
2,2495376261120,584283324416,3
1,2495376261120,586430808064,3
1,2495393038336,586430939136,1
2,2564112515072,586430939136,1
1,2564112515072,586967810048,0
2,2564380950528,586967810048,0
1,2564380950528,586969907200,6
2,2564381999104,586969907200,0
1,2564381999104,586969923584,0
1,2564381999232,586969931776,1
1,2564386193536,1686481559552,1
1,2564386226304,1686481559808,3
2,2564386227328,1686481559808,4
1,2564386227328,1686481561856,1
2,2564386227330,1686481561856,4
2,2564386227331,1686481561872,2
1,2564386227331,1823920515344,2
1,2302102470656,17850957824,3
2,2576980377600,17850957824,2
1,2576980377600,155289911296,3
1,2579127861248,1254801539072,3
2,2579144638464,1254801539072,3
1,2579144638464,1254801670144,1
2,2579148832768,1254801670144,1
1,3128904646656,1254801703936,6
2,3128905695232,1254801703936,4
2,3137495629824,1259096671232,2
1,3137495629824,1260170413056,2
2,3137504018432,1260170413056,4
1,3137504018432,1260203967488,4
1,3137504280576,1260203967744,3
1,3137504280584,1260271076608,4
2,3137504282632,1260271076608,1
1,3137504282632,1260271076610,4
2,3137504282648,1260271076610,5
1,3137504282648,1260271600898,6
1,3137504290840,1260540036354,0
2,2233385091072,1099780063232,3
1,2233385091072,1374657970176,3
2,2235532574720,1374657970176,3
1,2235532574720,1374674747392,3
2,2235532705792,1374674747392,6
1,2235532705792,1391854616576,2
2,2372971659264,1391854616576,2
1,2372971659264,1392928358400,2
2,2373047156736,1401518292992,2
1,2373047156736,1401518358528,5
2,2373047681024,1401518358528,5
1,2373047681024,1401518362624,6
1,2373181898752,1401518363648,6
2,2373182947328,1401518363648,3
1,2373182947328,1401518363656,1
2,2441902424064,1401518363656,1
1,2441902424064,1402055234568,1
2,2441906618368,1402055234568,1
1,2441906618368,1402055267336,6
2,2441906626560,1402055267336,6
1,2441906626560,1402055267400,2
2,2441906627072,1402055267400,5
2,1941325217792,2302102470656,2
1,1941325217792,2439541424128,2
2,1942398959616,2439541424128,2
1,1942398959616,2439549812736,2
2,1942399025152,2439549812736,4
2,1942399025664,2443844780032,4
1,1942399025664,2443878334464,3
2,1944546509312,2443878334464,0
1,1944546509312,2444146769920,4
2,1944546771456,2444146769920,6
1,1944546771456,2444280987648,5
2,1953136706048,2444280987648,3
1,1953136706048,2444297764864,5
2,1953203814912,2444297764864,5
1,1953203814912,2444298289152,3
2,1953203945984,2444298289152,3
2,1953207091712,2444298290184,4
2,138512695296,1099511627776,2
1,138512695296,1099520016384,5
2,147102629888,1099520016384,2
1,147102629888,1099520081920,2
2,147102630400,1099520081920,3
2,181462368768,1374397988864,0
1,181462368768,1374666424320,6
2,2380485624320,1374666424320,5
1,2380485624320,1374733533184,3
2,2382633107968,1374733533184,3
1,2382633107968,1374750310400,0
2,2382635205120,1374750310400,0
1,2382635205120,1374750326784,5
2,2382635729408,1374750326784,6
1,2382635729408,1391930195968,6
2,2382769947136,1391930195968,6
1,2382769947136,1391931244544,2
2,2382769947140,1391931244544,3
1,2382769947140,1391931375616,0
2,2382769947268,1391931375616,3
2,2382769947269,1391931376640,3
1,2304786825216,828932915200,4
2,2304820641792,966371868672,5
1,487495565312,3891777241088,3
2,412316860416,68719476736,3
2,3161095929856,1170378588160,3
1,3161095929856,1170395365376,4
2,3165390897152,1170395365376,4
1,3165390897152,1170428919808,4
2,3165391159296,1170428919808,3
2,3165391161344,1170429050880,3
1,1928440332289,2242243461248,2
1,641292304384,2646240919552,2
2,641300692992,2646240919552,1
2,641434910720,2646240952320,1
1,3376934813696,449629388800,2
2,3376943202304,449629388800,0
1,3376943202304,449631485952,0
2,3376943218688,449631485952,0
1,3376943218688,449631486080,2
2,3376943284224,449631486080,2
1,3926699098112,449698595456,4
1,0,0,3
2,824633720832,2147483648,5
1,824633720832,1101659111424,3
2,824650498048,1101659111424,3
1,824650498048,1101659242496,5
2,854715269120,3300716052480,4
1,854715269120,3300716314624,4
1,854715271168,3300783423488,5
2,854715795456,3300783423488,3
2,923435272192,3300783424512,2
2,957795010560,3438222377984,2
1,957795010560,3439296119808,3
2,957795010568,3439296119808,6
1,957795010568,3439430337536,1
2,958331881480,3439430337536,0
2,958340270088,3439698772992,2
1,958340270088,3439698838528,2
2,958340270600,3439698838528,1
1,0,0,3
1,274877906944,1099511627776,3
2,277025390592,1099511627776,3
1,277025390592,1099528404992,3
2,277025521664,1099528404992,2
1,277025521664,1236967358464,2
2,278099263488,1236967358464,5
1,278099263488,1245557293056,5
2,827922186240,1245557294080,4
1,827922186248,1284211999744,5
1,827922710536,1284220388352,2
2,827922776072,1284220388352,0
2,827924873224,1284488823808,0
1,827924873224,1284488840192,4
2,827958427656,1284488840192,4
1,827958427656,1284489102336,4
2,827958429704,1284489102336,2
1,827958429704,1284489102848,0
2,827958429832,1284489102848,1
1,827958429832,1353208579584,2
1,827958429836,1353208579600,5
2,827958433932,1353208579600,5
1,827958433932,1353208579632,0
2,828495304845,3552231835184,1
1,828495304845,3552236029488,1
2,828495337613,3552236029488,1
1,828495337613,3552236029744,1
2,206158430208,2199023255552,3
2,240518168576,2473901162496,3
1,240518168576,2476048646144,3
1,240534945792,2476317081600,2
2,241608687616,2476317081600,3
1,241608687616,2476317212672,4
2,791364501504,2476317212672,2
1,791364501504,2476325601280,2
2,791364567040,2476325601280,4
2,808544436224,2480620568576,6
1,808544436224,2480754786304,6
1,808545484864,2480754795520,3
1,808545484872,3580266423296,5
2,817135419464,3580266423296,2
1,817135419464,3580266423808,5
2,817202528328,3580266423808,5
2,817739399240,3580266948096,4
1,2476585517056,120263278592,3
2,2476602294272,120263278592,3
1,2476602294272,120263409664,0
2,2476870729728,120263409664,1
2,2614309683200,120263442432,2
1,2614309683200,121337184256,1
2,2614309683456,121337184256,4
1,2614309683456,671092998144,4
2,2618604650752,671092998144,3
2,2618738868480,671092999168,6
1,2618738868480,671094047744,3
2,2618738868488,671094047744,5
2,2618738876680,1770605675520,4
1,2618738876680,1770639229952,4
2,2618739138824,1770639229952,6
1,2618739138824,1770639230016,0
2,2618741235976,1770639230016,4
1,2618741235976,1770639232064,0
2,2618741252360,1770639232064,0
1,2618741252360,1770639232192,4
2,2618741252376,1770639232192,5
1,2618741252376,1779229166784,5
2,2618808361240,1779229166784,1
1,2618808361240,1779229166786,5
2,2618808885528,1779229166786,5
1,2618808885528,1779229170882,0
2,2618808885529,1779229170882,5
1,2618808885529,1779229170914,2
2,2618817274137,1779229170914,2
1,2618817274137,1779229236450,2
2,2618817274649,1779229236450,2
2,137438953472,0,2
2,412316860416,1073741824,4
1,412316860416,550829555712,2
2,412325249024,550829555712,3
1,412325249024,552977039360,4
2,416620216320,552977039360,4
1,416620216320,553010593792,2
2,416620281856,553010593792,3
2,416620544000,553027371008,3
1,416620544000,553027502080,3
2,416620545024,553027502080,2
1,416620545024,553027502592,1
2,485340021760,553027502592,0
1,485340021760,587387240960,0
2,485608457216,587387240960,0
1,485608457216,587389338112,3
2,485608457224,587389338112,2
1,485608457224,587389338116,0
2,485608473608,587389338116,4
1,485608473608,587389340164,1
2,486145344520,587389340164,1
1,486145344520,587393534468,6
2,2685168600072,587393534468,4
